"Plot.ID","Experiment","Plant.ID","Plant.Num","Comments","Source.Stock","Field","Pedigree","Plot.Name","Row","Range","Plot","Block","Rep"
"24GT1010","24GT","24GT1010_007",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_008",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_009",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1010","24GT","24GT1010_010",NA,"SILK INOC","19MOB_964","CFAR600","Z031E0537","Z031E0537",60,5,"Z031E0537",1,1
"24GT1011","24GT","24GT1011_001",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_002",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_003",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_004",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_005",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_006",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_007",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_008",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_009",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1011","24GT","24GT1011_010",NA,"SILK INOC","19MOB_966","CFAR600","Z031E0585","Z031E0585",61,5,"Z031E0585",1,1
"24GT1012","24GT","24GT1012_001",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_002",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_003",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_004",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_005",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_006",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_007",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_008",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_009",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1012","24GT","24GT1012_010",NA,"SILK INOC","19MOB_953","CFAR600","Z031E0536","Z031E0536",62,5,"Z031E0536",1,1
"24GT1013","24GT","24GT1013_001",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_002",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_003",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_004",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_005",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_006",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_007",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
